10 0.015177 0.210074 0.219215 0.219215 0.239256 0.245709 1.167581 1.193268 1.193268 1.206143 1.477640 1.621585 1.621585 1.662765 1.764442 1.950683 1.950683 2.326679 2.515071 2.754686 3.269683 3.269683 3.354375 3.473758 3.555590 3.555590 3.805676 3.992936 4.003813 4.003813 4.080421 4.137960 4.379962 4.379962 4.462056 4.524985 4.578783 4.578783 4.671396 4.681378 4.789022 4.789022 4.872519 4.918022 4.926245 4.926245 5.002740 5.083543 5.234128 5.344424 5.344424 5.585875 5.634447 5.634447 6.081556 7.606786 8.053485 8.053485 8.858117
11 0.018800 0.209072 0.220071 0.220071 0.238368 0.246079 1.166052 1.180402 1.180402 1.198079 1.462245 1.620722 1.620722 1.672752 1.772752 1.976091 1.976091 2.310220 2.520450 2.774952 3.282699 3.282699 3.380702 3.441157 3.537341 3.537341 3.802933 3.994052 4.011596 4.011596 4.076890 4.085045 4.361255 4.361255 4.486893 4.510292 4.571391 4.571391 4.643823 4.668740 4.757013 4.757013 4.896541 4.941023 4.947550 4.947550 4.991593 5.123498 5.288271 5.403278 5.403278 5.642258 5.683037 5.683037 6.146096 7.535632 8.053913 8.053913 8.879197
12 0.022742 0.207993 0.221003 0.221003 0.237430 0.246479 1.164455 1.167015 1.167015 1.190071 1.443235 1.621184 1.621184 1.686725 1.781756 2.001324 2.001324 2.293486 2.523607 2.797301 3.293785 3.293785 3.406649 3.410494 3.522657 3.522657 3.800061 3.997128 4.014719 4.014719 4.032543 4.072244 4.347755 4.347755 4.495934 4.511491 4.565748 4.565748 4.616319 4.653007 4.725711 4.725711 4.922477 4.964475 4.969329 4.969329 4.984942 5.166198 5.342436 5.463303 5.463303 5.701051 5.732821 5.732821 6.212603 7.462418 8.054286 8.054286 8.898884
13 0.026995 0.206842 0.222009 0.222009 0.236454 0.246907 1.153235 1.153235 1.162805 1.182139 1.421710 1.622876 1.622876 1.703733 1.791434 2.026250 2.026250 2.276620 2.524638 2.821144 3.300937 3.300937 3.382174 3.431570 3.513393 3.513393 3.797087 3.980492 4.002688 4.013229 4.013229 4.066837 4.339099 4.339099 4.481923 4.535197 4.561955 4.561955 4.589542 4.634453 4.695729 4.695729 4.950278 4.982618 4.988363 4.991569 4.991569 5.210978 5.396615 5.524193 5.524193 5.762298 5.783945 5.783945 6.280899 7.387591 8.054595 8.054595 8.917106
14 0.031550 0.205623 0.223088 0.223088 0.235452 0.247361 1.139176 1.139176 1.161117 1.174280 1.398529 1.625707 1.625707 1.723059 1.801763 2.050748 2.050748 2.259741 2.523699 2.845795 3.302000 3.302000 3.356639 3.454811 3.511490 3.511490 3.794039 3.928928 4.007776 4.007776 4.011272 4.060961 4.334325 4.334325 4.468267 4.551198 4.559641 4.559641 4.570293 4.613539 4.668117 4.668117 4.979900 4.984219 5.012676 5.014264 5.014264 5.257260 5.450815 5.585674 5.585674 5.826031 5.836586 5.836586 6.350838 7.311589 8.054833 8.054833 8.933845
15 0.036394 0.204343 0.224238 0.224238 0.234438 0.247841 1.124941 1.124941 1.159407 1.166463 1.374332 1.629595 1.629595 1.744204 1.812724 2.074709 2.074709 2.242947 2.520953 2.870500 3.295736 3.295736 3.334389 3.475756 3.517883 3.517883 3.790939 3.877887 3.999500 3.999500 4.023393 4.054857 4.332078 4.332078 4.454972 4.531876 4.557152 4.557152 4.586180 4.590804 4.645140 4.645140 4.989239 5.011308 5.037407 5.037412 5.037412 5.304528 5.505053 5.647478 5.647478 5.890944 5.890944 5.892264 6.422295 7.234861 8.055004 8.055004 8.949122
16 0.041515 0.203007 0.225455 0.225455 0.233431 0.248345 1.110622 1.110622 1.157689 1.158629 1.349608 1.634469 1.634469 1.766823 1.824295 2.098035 2.098035 2.226322 2.516553 2.894439 3.282531 3.282531 3.315995 3.493878 3.531762 3.531762 3.787797 3.827416 3.989789 3.989789 4.039480 4.048731 4.330981 4.330981 4.442042 4.506309 4.550480 4.550480 4.566766 4.608103 4.631260 4.631260 4.997173 5.044476 5.061015 5.061015 5.062550 5.352320 5.559346 5.709329 5.709329 5.947239 5.947239 5.960980 6.495162 7.157875 8.055125 8.055125 8.962991
17 0.046895 0.201620 0.226738 0.226738 0.232448 0.248869 1.096296 1.096296 1.150679 1.155977 1.324764 1.640262 1.640262 1.790673 1.836456 2.120646 2.120646 2.209932 2.510638 2.916738 3.263829 3.263829 3.302091 3.508805 3.551091 3.551091 3.777135 3.785042 3.980101 3.980101 4.042765 4.059815 4.329948 4.329948 4.429478 4.480741 4.535861 4.535861 4.541881 4.629785 4.630461 4.630461 5.007572 5.079378 5.085078 5.085078 5.088100 5.400219 5.613714 5.770951 5.770951 6.005684 6.005684 6.032114 6.569345 7.081147 8.055226 8.055226 8.975535
18 0.052516 0.200189 0.228084 0.228084 0.231513 0.249414 1.082032 1.082032 1.142458 1.154282 1.300179 1.646918 1.646918 1.815569 1.849187 2.142476 2.142476 2.193835 2.503337 2.936514 3.241148 3.241148 3.293328 3.520355 3.573538 3.573538 3.728061 3.781706 3.971899 3.971899 4.037119 4.084492 4.328320 4.328320 4.417282 4.455603 4.515008 4.515008 4.516517 4.640997 4.640997 4.650743 5.020061 5.109610 5.109610 5.114053 5.115998 5.447840 5.668179 5.832087 5.832087 6.066465 6.066465 6.105540 6.644761 7.005258 8.055360 8.055360 8.986860
19 0.058354 0.198719 0.229489 0.229489 0.230652 0.249975 1.067889 1.067889 1.133740 1.152618 1.276245 1.654388 1.654388 1.841363 1.862468 2.163474 2.163474 2.178076 2.494780 2.952988 3.215648 3.215648 3.290249 3.528546 3.596865 3.596865 3.679374 3.778653 3.966667 3.966667 4.031946 4.113406 4.325835 4.325835 4.405453 4.431004 4.490970 4.491518 4.491518 4.659049 4.659049 4.670794 5.034338 5.134620 5.134620 5.140407 5.154320 5.494820 5.722762 5.892522 5.892522 6.129696 6.129696 6.181030 6.721332 6.930907 8.055607 8.055607 8.997093
20 0.064383 0.197217 0.229896 0.230950 0.230950 0.250552 1.053915 1.053915 1.124205 1.150995 1.253411 1.662629 1.662629 1.867927 1.876281 2.162693 2.183603 2.183603 2.485108 2.965663 3.188117 3.188117 3.293102 3.533568 3.618951 3.618951 3.631316 3.775677 3.965911 3.965911 4.027388 4.146289 4.322521 4.322521 4.393990 4.406991 4.465468 4.467488 4.467488 4.682216 4.682216 4.689793 5.050163 5.160121 5.160121 5.167158 5.194330 5.540800 5.777484 5.952110 5.952110 6.195388 6.195388 6.258187 6.798990 6.858999 8.056077 8.056077 9.006380
21 0.070570 0.195689 0.229281 0.232464 0.232464 0.251142 1.040155 1.040155 1.113434 1.149422 1.232192 1.671603 1.671603 1.890608 1.895135 2.147716 2.202842 2.202842 2.474480 2.974478 3.159085 3.159085 3.301676 3.535725 3.583915 3.637843 3.637843 3.772789 3.971000 3.971000 4.023585 4.182755 4.318580 4.318580 4.382891 4.383591 4.440187 4.443974 4.443974 4.707587 4.709155 4.709155 5.067344 5.186126 5.186126 5.194306 5.236017 5.585403 5.832366 6.010783 6.010783 6.263423 6.263423 6.336212 6.790886 6.877671 8.056927 8.056927 9.014885
22 0.076875 0.194141 0.228850 0.234025 0.234025 0.251743 1.026644 1.026644 1.100953 1.147909 1.213141 1.681280 1.681280 1.905431 1.922855 2.133170 2.221177 2.221177 2.463082 2.979833 3.128922 3.128922 3.315276 3.535384 3.537189 3.652026 3.652026 3.770001 3.982791 3.982791 4.020670 4.222364 4.314321 4.314321 4.360824 4.372155 4.415267 4.421640 4.421640 4.724006 4.739021 4.739021 5.085732 5.212652 5.212652 5.221849 5.279366 5.628210 5.887428 6.068552 6.068552 6.333548 6.333548 6.413127 6.729178 6.957318 8.058366 8.058366 9.022792
23 0.083251 0.192579 0.228653 0.235630 0.235630 0.252352 1.013416 1.013416 1.086364 1.146464 1.196712 1.691631 1.691631 1.920732 1.950938 2.119074 2.238606 2.238606 2.451139 2.982439 3.097895 3.097895 3.332869 3.491152 3.532920 3.660794 3.660794 3.767326 4.001145 4.001145 4.018771 4.264671 4.310129 4.310129 4.338710 4.361779 4.390814 4.401085 4.401085 4.738858 4.771227 4.771227 5.105203 5.239715 5.239715 5.249784 5.324361 5.668732 5.942690 6.125483 6.125483 6.405371 6.405371 6.482215 6.681322 7.037876 8.060671 8.060671 9.030301
24 0.089642 0.191010 0.228748 0.237274 0.237274 0.252967 1.000496 1.000496 1.069529 1.145093 1.183092 1.702633 1.702633 1.936496 1.979198 2.105445 2.255134 2.255134 2.438921 2.983096 3.066216 3.066216 3.353306 3.445820 3.528690 3.664363 3.664363 3.764774 4.018004 4.024668 4.024668 4.306444 4.306444 4.309250 4.317271 4.351759 4.366914 4.383080 4.383080 4.751930 4.805333 4.805333 5.125662 5.267334 5.267334 5.278111 5.370982 5.706384 5.998171 6.181676 6.181676 6.478377 6.478377 6.518567 6.673077 7.119295 8.064198 8.064198 9.037631
25 0.095984 0.189439 0.229204 0.238952 0.238952 0.253586 0.987910 0.987910 1.050642 1.143804 1.172123 1.714265 1.714265 1.952706 2.007396 2.092296 2.270769 2.270769 2.426761 2.982530 3.034056 3.034056 3.375494 3.401203 3.523019 3.663585 3.663585 3.762356 4.018463 4.050814 4.050814 4.296538 4.303607 4.303607 4.342092 4.343634 4.355719 4.368938 4.368938 4.762994 4.841004 4.841004 5.147026 5.295529 5.295529 5.306829 5.419205 5.740472 6.053889 6.237238 6.237238 6.503148 6.551925 6.551925 6.724455 7.201528 8.069408 8.069408 9.045023
26 0.102199 0.187874 0.230100 0.240657 0.240657 0.254206 0.975677 0.975677 1.030132 1.142601 1.163404 1.726510 1.726510 1.969345 2.035214 2.079635 2.285520 2.285520 2.415078 2.981317 3.001565 3.001565 3.357313 3.398482 3.516187 3.659511 3.659511 3.760077 4.020204 4.076186 4.076186 4.276560 4.301280 4.301280 4.321031 4.332774 4.361252 4.361252 4.403744 4.771824 4.877973 4.877973 5.169231 5.324321 5.324321 5.335936 5.468997 5.770212 6.109860 6.292269 6.292269 6.470579 6.625250 6.625250 6.801904 7.284533 8.076876 8.076876 9.052740
27 0.108203 0.186320 0.231520 0.242385 0.242385 0.254825 0.963816 0.963816 1.008482 1.141489 1.156473 1.739353 1.739353 1.986398 2.062210 2.067471 2.299395 2.299395 2.404408 2.968878 2.968878 2.979877 3.314159 3.421474 3.508437 3.653090 3.653090 3.757943 4.023218 4.097086 4.097086 4.257408 4.297847 4.297847 4.299149 4.323801 4.364261 4.364261 4.453035 4.778211 4.916024 4.916024 5.192223 5.353733 5.353733 5.365433 5.520322 5.794825 6.166102 6.346846 6.346846 6.440284 6.697461 6.697461 6.887052 7.368269 8.087309 8.087309 9.061069
28 0.113906 0.184784 0.233558 0.244128 0.244128 0.255440 0.952344 0.952344 0.986112 1.140473 1.150926 1.752781 1.752781 2.003849 2.055809 2.087770 2.312400 2.312400 2.395456 2.936120 2.936120 2.978498 3.271751 3.443827 3.499976 3.645066 3.645066 3.755958 4.027396 4.110714 4.110714 4.239196 4.278027 4.292130 4.292130 4.315167 4.381055 4.381055 4.503349 4.781997 4.954974 4.954974 5.215956 5.383788 5.383788 5.395317 5.573132 5.813724 6.222628 6.401020 6.401020 6.417776 6.767541 6.767541 6.975207 7.452698 8.101552 8.101552 9.070325
29 0.119216 0.183270 0.236304 0.245880 0.245880 0.256048 0.941276 0.941276 0.963348 1.139555 1.146451 1.766783 1.766783 2.021683 2.044654 2.111058 2.324530 2.324530 2.389136 2.903413 2.903413 2.977373 3.230097 3.465030 3.490981 3.635979 3.635979 3.754124 4.032477 4.116438 4.116438 4.222102 4.257697 4.285001 4.285001 4.306869 4.410699 4.410699 4.554481 4.783114 4.994666 4.994666 5.240393 5.414510 5.414510 5.425588 5.627374 5.826793 6.279454 6.404981 6.454808 6.454808 6.834368 6.834368 7.064722 7.537786 8.120573 8.120573 9.080853
30 0.124051 0.181785 0.239840 0.247634 0.247634 0.256648 0.930624 0.930624 0.940425 1.138737 1.142820 1.781349 1.781349 2.034009 2.039882 2.131018 2.335774 2.335774 2.386569 2.870877 2.870877 2.976627 3.189207 3.481601 3.484697 3.626214 3.626214 3.752440 4.037986 4.115626 4.115626 4.206405 4.238187 4.277620 4.277620 4.298902 4.450129 4.450129 4.606261 4.781634 5.034962 5.034962 5.265501 5.445922 5.445922 5.456245 5.682983 5.834600 6.336594 6.402245 6.508184 6.508184 6.896767 6.896767 7.154731 7.623500 8.145421 8.145421 9.093032
31 0.128345 0.180335 0.244228 0.249381 0.249381 0.257237 0.917516 0.920403 0.920403 1.138023 1.139867 1.796471 1.796471 2.023876 2.058430 2.146522 2.346102 2.346102 2.388930 2.838639 2.838639 2.976338 3.149089 3.471967 3.502558 3.616037 3.616037 3.750906 4.043166 4.110305 4.110305 4.192521 4.219521 4.270546 4.270546 4.291259 4.496342 4.496342 4.658550 4.777817 5.075733 5.075733 5.291254 5.478049 5.478049 5.487287 5.739890 5.838398 6.394059 6.408834 6.561071 6.561071 6.953604 6.953604 7.244618 7.709811 8.177142 8.177142 9.107276
32 0.132058 0.178924 0.249502 0.251115 0.251115 0.257813 0.894746 0.910623 0.910623 1.137414 1.137470 1.812141 1.812141 2.014255 2.077309 2.156737 2.355467 2.355467 2.397077 2.806831 2.806831 2.976563 3.109753 3.462191 3.518446 3.605639 3.605639 3.749518 4.046952 4.102213 4.102213 4.181009 4.201721 4.263966 4.263966 4.283935 4.547090 4.547090 4.711235 4.772162 5.116859 5.116859 5.317630 5.510912 5.510912 5.518712 5.798015 5.839845 6.423349 6.451861 6.613324 6.613324 7.003927 7.003927 7.333848 7.796690 8.216664 8.216664 9.124035
33 0.135183 0.177559 0.252827 0.252827 0.255665 0.258372 0.872212 0.901297 0.901297 1.135539 1.136909 1.828354 1.828354 2.005149 2.096500 2.161544 2.363798 2.363798 2.411130 2.775604 2.775604 2.977341 3.071209 3.452373 3.532293 3.595158 3.595158 3.748274 4.048098 4.092578 4.092578 4.172432 4.184806 4.257914 4.257914 4.276926 4.600853 4.600853 4.764224 4.765436 5.158224 5.158224 5.344610 5.544532 5.544532 5.550520 5.840617 5.857273 6.444146 6.510012 6.664701 6.664701 7.047140 7.047140 7.421913 7.884112 8.264651 8.264651 9.143794
34 0.137741 0.176243 0.254508 0.254508 0.258913 0.262685 0.849989 0.892434 0.892434 1.134001 1.136511 1.845102 1.845102 1.996556 2.115981 2.161613 2.370988 2.370988 2.430391 2.745131 2.745131 2.978712 3.033470 3.442600 3.544106 3.584695 3.584695 3.747168 4.045582 4.082219 4.082219 4.166968 4.168793 4.252376 4.252376 4.270225 4.656620 4.656620 4.758664 4.817446 5.199714 5.199714 5.372180 5.578925 5.578925 5.582707 5.842116 5.917572 6.469660 6.568522 6.714813 6.714813 7.083160 7.083160 7.508310 7.972052 8.321399 8.321399 9.167069
35 0.139779 0.174982 0.256150 0.256150 0.259434 0.270502 0.828138 0.884045 0.884045 1.132800 1.136218 1.862382 1.862382 1.988477 2.135728 2.158056 2.376887 2.376887 2.453693 2.715622 2.715622 2.980720 2.996552 3.432949 3.553948 3.574332 3.574332 3.746197 4.039085 4.071670 4.071670 4.153696 4.163980 4.247327 4.247327 4.263827 4.713717 4.713717 4.753089 4.870847 5.241215 5.241215 5.400327 5.614103 5.614103 5.615274 5.845342 5.978817 6.498557 6.627401 6.763052 6.763052 7.112557 7.112557 7.592539 8.060489 8.386784 8.386784 9.194395
36 0.141356 0.173780 0.257744 0.257744 0.259932 0.279037 0.806718 0.876141 0.876141 1.131889 1.136031 1.880186 1.880186 1.980911 2.151999 2.155714 2.381288 2.381288 2.479813 2.687334 2.687334 2.960471 2.983420 3.423493 3.561917 3.564133 3.564133 3.745353 4.029042 4.061285 4.061285 4.139528 4.162056 4.242743 4.242743 4.257727 4.750059 4.771679 4.771679 4.924386 5.282613 5.282613 5.429041 5.648218 5.650068 5.650068 5.850906 6.040907 6.529766 6.686656 6.808473 6.808473 7.136631 7.136631 7.674111 8.149404 8.460297 8.460297 9.226311
37 0.142542 0.172642 0.259280 0.259280 0.260405 0.288197 0.785779 0.868731 0.868731 1.131227 1.135948 1.898511 1.898511 1.973858 2.144374 2.175905 2.383914 2.383914 2.507685 2.660587 2.660587 2.925253 2.986887 3.414296 3.554159 3.554159 3.568121 3.744634 4.016218 4.051303 4.051303 4.126301 4.159592 4.238604 4.238604 4.251918 4.750867 4.830181 4.830181 4.978033 5.323788 5.323788 5.458316 5.681535 5.686815 5.686815 5.859096 6.103743 6.562447 6.746297 6.849655 6.849655 7.157468 7.157468 7.752575 8.238777 8.541145 8.541145 9.263335
38 0.143403 0.171571 0.260749 0.260749 0.260852 0.297883 0.765379 0.861825 0.861825 1.130779 1.135969 1.917350 1.917350 1.967316 2.135874 2.196262 2.384411 2.384411 2.536432 2.635771 2.635771 2.890928 2.991214 3.405417 3.544460 3.544460 3.572663 3.744034 4.001308 4.041883 4.041883 4.114024 4.155346 4.234896 4.234896 4.246395 4.756566 4.888990 4.888990 5.031768 5.364618 5.364618 5.488145 5.715225 5.724324 5.724324 5.869968 6.167223 6.595944 6.806330 6.884633 6.884633 7.177890 7.177890 7.827538 8.328592 8.628372 8.628372 9.305931
39 0.144003 0.170572 0.261271 0.262142 0.262142 0.307989 0.745578 0.855433 0.855433 1.130514 1.136092 1.936694 1.936694 1.961285 2.127001 2.216734 2.382364 2.382364 2.565321 2.613332 2.613332 2.857538 2.996514 3.396910 3.535090 3.535090 3.575626 3.743550 3.984825 4.033134 4.033134 4.102701 4.148695 4.231607 4.231607 4.241154 4.767810 4.947941 4.947941 5.085577 5.404974 5.404974 5.518524 5.749283 5.762558 5.762558 5.883428 6.231248 6.629738 6.866762 6.911163 6.911163 7.201087 7.201087 7.898700 8.418835 8.720971 8.720971 9.354484
40 0.144399 0.169647 0.261659 0.263451 0.263451 0.318400 0.726447 0.849562 0.849562 1.130401 1.136314 1.955764 1.956535 1.956535 2.118115 2.237255 2.377347 2.377347 2.593706 2.593721 2.593721 2.825137 3.002918 3.388827 3.526097 3.526097 3.577069 3.743181 3.967148 4.025127 4.025127 4.092338 4.139639 4.228727 4.228727 4.236190 4.784804 5.006910 5.006910 5.139455 5.444717 5.444717 5.549453 5.783707 5.801459 5.801459 5.899288 6.295722 6.663415 6.927547 6.927547 6.927599 7.229724 7.229724 7.965888 8.509491 8.817967 8.817967 9.409255
41 0.144640 0.168800 0.262016 0.264666 0.264666 0.328993 0.708072 0.844222 0.844222 1.130416 1.136635 1.950752 1.976862 1.976862 2.109479 2.257740 2.369039 2.369039 2.577286 2.577286 2.620990 2.793804 3.010557 3.381215 3.517530 3.517530 3.577030 3.742926 3.948615 4.017910 4.017910 4.082935 4.128639 4.226249 4.226249 4.231497 4.807348 5.065809 5.065809 5.193396 5.483698 5.483698 5.580930 5.818492 5.840945 5.840945 5.917314 6.360552 6.696637 6.933579 6.933579 6.988846 7.264959 7.264959 8.029072 8.600549 8.918460 8.918460 9.470366
42 0.144768 0.168034 0.262339 0.265779 0.265779 0.339627 0.690563 0.839422 0.839422 1.130534 1.137052 1.946249 1.997656 1.997656 2.101286 2.278072 2.357352 2.357352 2.564134 2.564134 2.646613 2.763646 3.019541 3.374118 3.509440 3.509440 3.575538 3.742787 3.929599 4.011513 4.011513 4.074489 4.116410 4.224167 4.224167 4.227072 4.834964 5.124571 5.124571 5.247402 5.521744 5.521744 5.612956 5.853635 5.880900 5.880900 5.937253 6.425650 6.729125 6.930624 6.930624 7.050508 7.306360 7.306360 8.088382 8.691999 9.021649 9.021649 9.537785
43 0.144817 0.167351 0.262628 0.266781 0.266781 0.350134 0.674060 0.835168 0.835168 1.130733 1.137561 1.942254 2.018894 2.018894 2.093686 2.298086 2.342513 2.342513 2.554070 2.554070 2.670053 2.734818 3.029910 3.367577 3.501873 3.501873 3.572649 3.742771 3.910558 4.005951 4.005951 4.066995 4.103718 4.222476 4.222476 4.222911 4.867037 5.183144 5.183144 5.301472 5.558661 5.558661 5.645534 5.889131 5.921175 5.921175 5.958850 6.490937 6.760651 6.920822 6.920822 7.112588 7.352707 7.352707 8.144093 8.783830 9.126833 9.126833 9.611325
44 0.144816 0.166754 0.262881 0.267667 0.267667 0.360310 0.658745 0.831468 0.831468 1.130993 1.138160 1.938767 2.040542 2.040542 2.086790 2.317548 2.325013 2.325013 2.546635 2.546635 2.690854 2.707546 3.041577 3.361632 3.494876 3.494876 3.568491 3.742884 3.892030 4.001231 4.001231 4.060445 4.091244 4.219010 4.221172 4.221172 4.902918 5.241482 5.241482 5.355608 5.594217 5.594217 5.678665 5.924975 5.961575 5.961575 5.981858 6.556339 6.791027 6.906360 6.906360 7.175090 7.402751 7.402751 8.196607 8.876034 9.233411 9.233411 9.690675
45 0.144788 0.166245 0.263097 0.268428 0.268428 0.369902 0.644854 0.828329 0.828329 1.131294 1.138846 1.935787 2.062543 2.062543 2.080687 2.305480 2.305480 2.336116 2.541256 2.541256 2.682163 2.708657 3.054258 3.356317 3.488495 3.488495 3.563343 3.743137 3.874590 3.997354 3.997354 4.054825 4.079521 4.215367 4.220250 4.220250 4.941988 5.299536 5.299536 5.409812 5.628136 5.628136 5.712355 5.961162 6.001863 6.001863 6.006044 6.621791 6.820109 6.889193 6.889193 7.238017 7.455514 7.455514 8.246419 8.968606 9.340869 9.340869 9.775419
46 0.144752 0.165825 0.263276 0.269059 0.269059 0.378596 0.632685 0.825755 0.825755 1.131621 1.139615 1.933315 2.075449 2.084801 2.084801 2.284565 2.284565 2.353287 2.537376 2.537376 2.659165 2.723231 3.067416 3.351668 3.482769 3.482769 3.557709 3.743546 3.858768 3.994314 3.994314 4.050121 4.068936 4.211981 4.219707 4.219707 4.983688 5.357245 5.357245 5.464083 5.660088 5.660088 5.746607 5.997685 6.031191 6.041751 6.041751 6.687234 6.847790 6.871063 6.871063 7.301371 7.510305 7.510305 8.294074 9.061539 9.448772 9.448772 9.865077
