-2.352102372435278376e-03 2.150764509904577182e-01 2.150764509904591892e-01 2.150764509904603272e-01 2.438819935719460930e-01 2.438819935719509224e-01 1.175914035461618656e+00 1.264195783706566711e+00 1.264195783706571374e+00 1.264195783706574927e+00 1.462557053401813967e+00 1.715752517718638570e+00 1.715752517718639680e+00 1.715752517718643011e+00 1.723576505274324377e+00 1.723576505274327264e+00 1.723576505274329485e+00 2.428261764122937372e+00 2.428261764122940480e+00 2.678504668151626245e+00 3.189080387658008942e+00 3.189080387658010718e+00 3.189080387658011162e+00 3.766287476411971369e+00 3.766287476411974033e+00 3.766287476411975366e+00 3.820530409384887971e+00 3.820530409384889303e+00 3.820530409384894188e+00 4.009098762175372421e+00 4.009098762175375086e+00 4.314202628778017967e+00 4.661394495738846011e+00 4.661394495738849564e+00 4.677871647670931665e+00 4.677871647670935218e+00 4.677871647670936106e+00 4.735699893382463443e+00 4.741971617075632750e+00 4.741971617075633638e+00 4.741971617075638967e+00 4.752065207778718658e+00 4.752065207778721323e+00 4.752065207778724876e+00 4.790345455487711845e+00 4.790345455487714510e+00 4.790345455487717174e+00 5.002762596340016188e+00 5.198730167395784640e+00 5.198730167395791746e+00 5.198730167395791746e+00 5.203953887446156834e+00 5.203953887446156834e+00 5.203953887446159499e+00 5.661585317407674012e+00 8.050045406400483827e+00 8.050045406401238779e+00 8.050045406401535431e+00 8.668742972484018594e+00
-2.174695206403743416e-03 2.150245047678811805e-01 2.151183160805927586e-01 2.151183160805967831e-01 2.438326627265155755e-01 2.439008029337375039e-01 1.175821069294348487e+00 1.263297257930567685e+00 1.263403756286904045e+00 1.263403756286906043e+00 1.463655817036488394e+00 1.701820685205868822e+00 1.701820685205870154e+00 1.714194610252866902e+00 1.723996813867579636e+00 1.738976796631360955e+00 1.738976796631364952e+00 2.426967452333627762e+00 2.429863088663135606e+00 2.678997381425874291e+00 3.189953087545286614e+00 3.189953087545288390e+00 3.191131072527678469e+00 3.756669404015887892e+00 3.756669404015888336e+00 3.759819417565560151e+00 3.820365606747549325e+00 3.830088711001084167e+00 3.830088711001089496e+00 4.008763788090965008e+00 4.013282379450020976e+00 4.315608405940389858e+00 4.621291072338311601e+00 4.657233762159366464e+00 4.674517748789668303e+00 4.674517748789670080e+00 4.697826630521027447e+00 4.707282223750906880e+00 4.707282223750907768e+00 4.746529363944596902e+00 4.753334271614654938e+00 4.755888792683914623e+00 4.769348105794628978e+00 4.769348105794628978e+00 4.791043930765546577e+00 4.811563935758805144e+00 4.811563935758806920e+00 4.997851934769812488e+00 5.164772567150419214e+00 5.164772567150428983e+00 5.194141602380804024e+00 5.211726219040194508e+00 5.239982677065846417e+00 5.239982677065846417e+00 5.668180957635479800e+00 8.043835757611065063e+00 8.050093020798890109e+00 8.050093020799304000e+00 8.672289166945738259e+00
-1.642715330915423422e-03 2.148689040523865668e-01 2.152438554020483508e-01 2.152438554020491557e-01 2.436850277651153029e-01 2.439571652775451849e-01 1.175543452886842033e+00 1.260674627044878759e+00 1.261037163156133900e+00 1.261037163156135454e+00 1.466831031914648475e+00 1.686183001017486083e+00 1.686183001017486083e+00 1.709639825748066277e+00 1.725256210887705866e+00 1.759003194340390541e+00 1.759003194340390985e+00 2.423131945709583679e+00 2.434553421197326539e+00 2.680511036618077547e+00 3.192568570881280987e+00 3.192568570881281875e+00 3.197222951959480142e+00 3.736935229217957843e+00 3.736935229217965837e+00 3.741959713020357903e+00 3.819873343067090143e+00 3.849619820303141982e+00 3.849619820303143758e+00 4.007780111018066194e+00 4.024205458827279536e+00 4.319924679818425872e+00 4.569145164601394526e+00 4.646762064549210258e+00 4.659168340610976955e+00 4.659168340610981396e+00 4.671573259877867201e+00 4.671573259877867201e+00 4.704096072503112680e+00 4.757131728620574762e+00 4.758192029053783578e+00 4.781427305667826921e+00 4.781427305667838468e+00 4.792669436353852674e+00 4.801855379191693807e+00 4.851237560051868236e+00 4.851237560051872677e+00 4.985775319868760214e+00 5.131743550446281610e+00 5.131743550446285163e+00 5.181178401629112251e+00 5.232844519885853529e+00 5.279940611147016405e+00 5.279940611147020846e+00 5.687193695567495766e+00 8.025663617016316920e+00 8.050234105744527469e+00 8.050234105745154523e+00 8.682485899221871861e+00
-7.568919205025049363e-04 2.146103611970285596e-01 2.154529003198315529e-01 2.154529003198318859e-01 2.434401657788587969e-01 2.440508834778470082e-01 1.175084993259004840e+00 1.256525023073939762e+00 1.257125032183391333e+00 1.257125032183391555e+00 1.471730377854258753e+00 1.672085683307876991e+00 1.672085683307877213e+00 1.702444833711511007e+00 1.727350150177013433e+00 1.780359028260752652e+00 1.780359028260755094e+00 2.416891242455758260e+00 2.442001170195705395e+00 2.683153596689074050e+00 3.196917771467682634e+00 3.196917771467683966e+00 3.207181275335472037e+00 3.714409718368973934e+00 3.714409718368974822e+00 3.715973806658172229e+00 3.819059991885366045e+00 3.871726488638620456e+00 3.871726488638627117e+00 4.006211222424815865e+00 4.038401202165825765e+00 4.327400267393025857e+00 4.515470135032138899e+00 4.618882056154411053e+00 4.618882056154414606e+00 4.633075887582595698e+00 4.658057373491125475e+00 4.658057373491127251e+00 4.705736166472881621e+00 4.763429122930278758e+00 4.773862910257981262e+00 4.793724070773780710e+00 4.795232071463214396e+00 4.795232071463216172e+00 4.853932106134299929e+00 4.889453654366911373e+00 4.889453654366913149e+00 4.972108873442867782e+00 5.105220932702680514e+00 5.105220932702688508e+00 5.161813110544652972e+00 5.263190388400670550e+00 5.321070836527811210e+00 5.321070836527819203e+00 5.716740209423703867e+00 7.996720704188573947e+00 8.050463432931476149e+00 8.050463432932486896e+00 8.698186359011053526e+00
4.815452175608335504e-04 2.142500584607473779e-01 2.157451671582221175e-01 2.157451671582250041e-01 2.430998866062467068e-01 2.441816293256576786e-01 1.174451907110775295e+00 1.251117983349020024e+00 1.251717256066916084e+00 1.251717256066916750e+00 1.477787188494306347e+00 1.659696110644971467e+00 1.659696110644972133e+00 1.693209808040698094e+00 1.730271185982003912e+00 1.802791653331897725e+00 1.802791653331897948e+00 2.408452870195634699e+00 2.451682375279016224e+00 2.687108404468279144e+00 3.202981298380367381e+00 3.202981298380371378e+00 3.220732197621889004e+00 3.684885052148052065e+00 3.691038581803614438e+00 3.691038581803617546e+00 3.817935981946018575e+00 3.894338199296123459e+00 3.894338199296127012e+00 4.004162263022173818e+00 4.052664934590211487e+00 4.338297608496803903e+00 4.461325846126504402e+00 4.577257050513996006e+00 4.577257050513996006e+00 4.617987894153146478e+00 4.645745053154627158e+00 4.645745053154629822e+00 4.706192146317834002e+00 4.772181404985167852e+00 4.791668507319879922e+00 4.791728981005054067e+00 4.811009020191042929e+00 4.811009020191046481e+00 4.907433308728538890e+00 4.916591694717825867e+00 4.916591694717828531e+00 4.962475288293590303e+00 5.092344703222478230e+00 5.092344703222484448e+00 5.138364549670074055e+00 5.299611779238759368e+00 5.363187503750941332e+00 5.363187503750941332e+00 5.754667844322578496e+00 7.958542003778065421e+00 8.050772444674331396e+00 8.050772444675432737e+00 8.717930554850962466e+00
2.070843296415820437e-03 2.137896405703388902e-01 2.161202533084773669e-01 2.161202533084776167e-01 2.426667553350256856e-01 2.443489440391324319e-01 1.173652636935293092e+00 1.244740636912456067e+00 1.244885774026635694e+00 1.244885774026638803e+00 1.484210582039648951e+00 1.649069334116965768e+00 1.649069334116969321e+00 1.682804875318944626e+00 1.734009161041425662e+00 1.826125282043399300e+00 1.826125282043400189e+00 2.398072673669448207e+00 2.462917902227193423e+00 2.692634192417851846e+00 3.210722165092066316e+00 3.210722165092066316e+00 3.237523333205661658e+00 3.650842882710519710e+00 3.667441299949159017e+00 3.667441299949160349e+00 3.816515517828237947e+00 3.916652775639504647e+00 3.916652775639513528e+00 4.001779442440301260e+00 4.064872121571577068e+00 4.352710082734174257e+00 4.407056476926035415e+00 4.537158861452269321e+00 4.537158861452274650e+00 4.602348028976869898e+00 4.633224556749185652e+00 4.633224556749186540e+00 4.705877404533065800e+00 4.783330123835380476e+00 4.783792379609555390e+00 4.810939784930351237e+00 4.828199617146666789e+00 4.828199617146672118e+00 4.922573139032937917e+00 4.922573139032949463e+00 4.961288130767779414e+00 4.961305165148003127e+00 5.102667390237848544e+00 5.102667390237851208e+00 5.112987895295482588e+00 5.340288260976694623e+00 5.406201899306498859e+00 5.406201899306512182e+00 5.799114974830853697e+00 7.912656511089445566e+00 8.051149493265757684e+00 8.051149493266519741e+00 8.740294788971469941e+00
4.008694083236363261e-03 2.132312044187472388e-01 2.165776318458660643e-01 2.165776318458675631e-01 2.421441247861486901e-01 2.445522389988664946e-01 1.172697609814154163e+00 1.236724546693525495e+00 1.236724546693526161e+00 1.237658880822079421e+00 1.489931485801976763e+00 1.640213849258527645e+00 1.640213849258528089e+00 1.672425294751940905e+00 1.738551453547400483e+00 1.850196023527140632e+00 1.850196023527140632e+00 2.386030725489949766e+00 2.474920876532251679e+00 2.700053743406785500e+00 3.220073635357127095e+00 3.220073635357129760e+00 3.257144019453682926e+00 3.615276941985907655e+00 3.643911026902184602e+00 3.643911026902184602e+00 3.814816210349815773e+00 3.938130355359983348e+00 3.938130355359994006e+00 3.999249981270044607e+00 4.073966166800035538e+00 4.352825478585441665e+00 4.370425117524129099e+00 4.499212483996052114e+00 4.499212483996056555e+00 4.586562059405552283e+00 4.620863798364220010e+00 4.620863798364220898e+00 4.704622980377313191e+00 4.769075291775577874e+00 4.796807247440156630e+00 4.831088892535030155e+00 4.846422414827808112e+00 4.846422414827812553e+00 4.908122545139594450e+00 4.908122545139600668e+00 4.970455637590737830e+00 5.014743396713020829e+00 5.087829631557649890e+00 5.135279753463378505e+00 5.135279753463379393e+00 5.384247083591542804e+00 5.450075944578728127e+00 5.450075944578735232e+00 5.848669140739433558e+00 7.860401934874488461e+00 8.051580186621849933e+00 8.051580186622672386e+00 8.764077283441844557e+00
6.292190045496917454e-03 2.125772860089579219e-01 2.171166447190908400e-01 2.171166447190915894e-01 2.415361790511610374e-01 2.447907967272470176e-01 1.171598952995786203e+00 1.227347578547786311e+00 1.227347578547789642e+00 1.230098279853157894e+00 1.493547985986331206e+00 1.633102925149148010e+00 1.633102925149149787e+00 1.663634877434129411e+00 1.743883268754017557e+00 1.874843616866435081e+00 1.874843616866436191e+00 2.372610488785688698e+00 2.486859043550757598e+00 2.709719744618309001e+00 3.230919464047229184e+00 3.230919464047230960e+00 3.279141123203199726e+00 3.579158632764297465e+00 3.620664110364421706e+00 3.620664110364426591e+00 3.812858635565948617e+00 3.958241297393481517e+00 3.958241297393485070e+00 3.996803075105220593e+00 4.079705137375228219e+00 4.298733224226846339e+00 4.390921400873723179e+00 4.463935514012946193e+00 4.463935514012948857e+00 4.570838631011333142e+00 4.608979734933362771e+00 4.608979734933364547e+00 4.702048519527160408e+00 4.748719671639777040e+00 4.812539151028921047e+00 4.851966842403461655e+00 4.865443352290283130e+00 4.865443352290284018e+00 4.882792434512480462e+00 4.882792434512483126e+00 4.989057806891187496e+00 5.054309511799664811e+00 5.077645156942554472e+00 5.180550306187567067e+00 5.180550306187569731e+00 5.430978471391901152e+00 5.494804957787237321e+00 5.494804957787243538e+00 5.902315415403816878e+00 7.802878313031840207e+00 8.052047851276265433e+00 8.052047851278228308e+00 8.788345007802169206e+00
8.917767349430508889e-03 2.118308447811668160e-01 2.177364945889115611e-01 2.177364945889141146e-01 2.408479895950635385e-01 2.450637721361070553e-01 1.170370181738458193e+00 1.216884874176655584e+00 1.216884874176656028e+00 1.222239361660876877e+00 1.493438285834049362e+00 1.627681323227314403e+00 1.627681323227317067e+00 1.658237185898846944e+00 1.749987959592910203e+00 1.899910176405651185e+00 1.899910176405652740e+00 2.358083347822723219e+00 2.497937313520903313e+00 2.721949933214856898e+00 3.243061690997452118e+00 3.243061690997455226e+00 3.303028353726833011e+00 3.543187172967795728e+00 3.597939261748052786e+00 3.597939261748053674e+00 3.810665843120486063e+00 3.976378350015786101e+00 3.976378350015786101e+00 3.994712201486076975e+00 4.082353946842830261e+00 4.244853079396575524e+00 4.413494719547739642e+00 4.431884902267078097e+00 4.431884902267082538e+00 4.555293408479032635e+00 4.597837659359860218e+00 4.597837659359862883e+00 4.697659867914190990e+00 4.724689598536770951e+00 4.830450375208672043e+00 4.852880044224850309e+00 4.852880044224854750e+00 4.873456996443364275e+00 4.885158722953427457e+00 4.885158722953432786e+00 5.015186624470778121e+00 5.037199803784464969e+00 5.126329262150759014e+00 5.232105033691039964e+00 5.232105033691039964e+00 5.480224343407683385e+00 5.540410049003031467e+00 5.540410049003035908e+00 5.959333466033367444e+00 7.740972967736125199e+00 8.052534127989645185e+00 8.052534127992309720e+00 8.812409321744249624e+00
1.188113334888875328e-02 2.109952454868073146e-01 2.184362354038754395e-01 2.184362354038769660e-01 2.400855859887930377e-01 2.453701940703605089e-01 1.169025874894128014e+00 1.205476864016935545e+00 1.205476864016937988e+00 1.214220490587433865e+00 1.488262670788382369e+00 1.623872345002714157e+00 1.623872345002714601e+00 1.657759258784410106e+00 1.756847360626909715e+00 1.925240498262161593e+00 1.925240498262162037e+00 2.342698796381405657e+00 2.507492512877158575e+00 2.736939969406650963e+00 3.256167651795100149e+00 3.256167651795103701e+00 3.328289150780157524e+00 3.507903197072088197e+00 3.576072556295979421e+00 3.576072556295980309e+00 3.808262834590395496e+00 3.991829730497687301e+00 3.991829730497694406e+00 3.993298699401631957e+00 4.082410490699902361e+00 4.191244792728364921e+00 4.403680473876542045e+00 4.403680473876542933e+00 4.437418898201252127e+00 4.539994736726019831e+00 4.587687036080349223e+00 4.587687036080350111e+00 4.690924894226515818e+00 4.698570224760714176e+00 4.821210471506078399e+00 4.821210471506081952e+00 4.850466868472881998e+00 4.895489874254792539e+00 4.905435671607165204e+00 4.905435671607166093e+00 5.018191284701210897e+00 5.047113025447082180e+00 5.180057633191161415e+00 5.287148559137489379e+00 5.287148559137492931e+00 5.531868196146819905e+00 5.586935213198222172e+00 5.586935213198235495e+00 6.019206658645635422e+00 7.675407879390238719e+00 8.053019720115289104e+00 8.053019720116402880e+00 8.835779392228587881e+00
